cell_label,cell_id,is_mapped,level_1_cell_id,level_1_cell_label,level_2_cell_id,level_2_cell_label
obsolete tertiary pigment cell,http://purl.obolibrary.org/obo/CL_0000729,false,,,,
amoeboid cell,http://purl.obolibrary.org/obo/CL_0000732,false,,,,
obsolete embryonic gland plasmatocyte,http://purl.obolibrary.org/obo/CL_0000734,false,,,,
obsolete embryonic gland hemocyte,http://purl.obolibrary.org/obo/CL_0000736,false,,,,
cyanophore,http://purl.obolibrary.org/obo/CL_0000747,false,,,,
multinucleated phagocyte,http://purl.obolibrary.org/obo/CL_0000783,false,,,,
neuromast mantle cell,http://purl.obolibrary.org/obo/CL_0000851,false,,,,
neuromast supporting cell,http://purl.obolibrary.org/obo/CL_0000852,false,,,,
interneuromast cell,http://purl.obolibrary.org/obo/CL_0000854,false,,,,
slow muscle myoblast,http://purl.obolibrary.org/obo/CL_0000857,false,,,,
fast muscle myoblast,http://purl.obolibrary.org/obo/CL_0000858,false,,,,
foam cell,http://purl.obolibrary.org/obo/CL_0000891,false,,,,
smooth muscle cell derived foam cell,http://purl.obolibrary.org/obo/CL_0000892,false,,,,
cell in vitro,http://purl.obolibrary.org/obo/CL_0001034,false,,,,
abnormal cell,http://purl.obolibrary.org/obo/CL_0001061,false,,,,
neoplastic cell,http://purl.obolibrary.org/obo/CL_0001063,false,,,,
malignant cell,http://purl.obolibrary.org/obo/CL_0001064,false,,,,
visual pigment cell (sensu Nematoda and Protostomia),http://purl.obolibrary.org/obo/CL_0001658,false,,,,
corneocyte,http://purl.obolibrary.org/obo/CL_0002153,false,,,,
follicular cell of ovary,http://purl.obolibrary.org/obo/CL_0002174,false,,,,
primary follicular cell of ovary,http://purl.obolibrary.org/obo/CL_0002175,false,,,,
secondary follicular cell of ovary,http://purl.obolibrary.org/obo/CL_0002176,false,,,,
obsolete surface mucosal cell of stomach,http://purl.obolibrary.org/obo/CL_0002182,false,,,,
hepatic oval stem cell,http://purl.obolibrary.org/obo/CL_0002196,false,,,,
nucleate cell,http://purl.obolibrary.org/obo/CL_0002242,false,,,,
obsolete null lymphocyte,http://purl.obolibrary.org/obo/CL_0002245,false,,,,
vasoactive intestinal peptide secreting cell,http://purl.obolibrary.org/obo/CL_0002269,false,,,,
motilin secreting cell,http://purl.obolibrary.org/obo/CL_0002272,false,,,,
histamine secreting cell,http://purl.obolibrary.org/obo/CL_0002274,false,,,,
obsolete PP cell of pancreatic acinus,http://purl.obolibrary.org/obo/CL_0002276,false,,,,
embryonic cell (metazoa),http://purl.obolibrary.org/obo/CL_0002321,false,,,,
progenitor cell of endocrine pancreas,http://purl.obolibrary.org/obo/CL_0002351,false,,,,
fungal spore,http://purl.obolibrary.org/obo/CL_0002369,false,,,,
obsolete somatic cell,http://purl.obolibrary.org/obo/CL_0002371,false,,,,
growth hormone releasing hormone secreting cell,http://purl.obolibrary.org/obo/CL_0002373,false,,,,
Schwann cell precursor,http://purl.obolibrary.org/obo/CL_0002375,false,,,,
oospore,http://purl.obolibrary.org/obo/CL_0002380,false,,,,
uninucleate conidium,http://purl.obolibrary.org/obo/CL_0002381,false,,,,
multinucleate conidium,http://purl.obolibrary.org/obo/CL_0002382,false,,,,
conidium of conidiophore head,http://purl.obolibrary.org/obo/CL_0002383,false,,,,
uninucleate macroconidium,http://purl.obolibrary.org/obo/CL_0002384,false,,,,
blastoconidium,http://purl.obolibrary.org/obo/CL_0002385,false,,,,
multinucleate macroconidium,http://purl.obolibrary.org/obo/CL_0002386,false,,,,
arthroconidium,http://purl.obolibrary.org/obo/CL_0002387,false,,,,
multinucleate arthroconidium,http://purl.obolibrary.org/obo/CL_0002388,false,,,,
uninucleate arthroconidium,http://purl.obolibrary.org/obo/CL_0002389,false,,,,
uninucleate blastconidium,http://purl.obolibrary.org/obo/CL_0002390,false,,,,
multinucleate blastoconidium,http://purl.obolibrary.org/obo/CL_0002391,false,,,,
obsolete plant spore,http://purl.obolibrary.org/obo/CL_0002392,false,,,,
hemangioblast,http://purl.obolibrary.org/obo/CL_0002418,false,,,,
cardiocyte,http://purl.obolibrary.org/obo/CL_0002494,false,,,,
nephrocyte,http://purl.obolibrary.org/obo/CL_0002520,false,,,,
renal filtration cell,http://purl.obolibrary.org/obo/CL_0002522,false,,,,
disseminated nephrocyte,http://purl.obolibrary.org/obo/CL_0002524,false,,,,
embryonic blood vessel endothelial progenitor cell,http://purl.obolibrary.org/obo/CL_0002546,false,,,,
hair follicle cell,http://purl.obolibrary.org/obo/CL_0002559,false,,,,
obsolete neuron of cerebral cortex,http://purl.obolibrary.org/obo/CL_0002609,false,,,,
actinomycete-type spore,http://purl.obolibrary.org/obo/CL_0002630,false,,,,
obsolete epithelial cell of buccal part of viscerocranial mucosa,http://purl.obolibrary.org/obo/CL_0002646,false,,,,
obsolete epithelial cell of anterior palatal part of viscerocranial mucosa,http://purl.obolibrary.org/obo/CL_0002647,false,,,,
obsolete epithelial cell of nasal part of viscerocranial mucosa,http://purl.obolibrary.org/obo/CL_0002648,false,,,,
obsolete epithelial cell of gingival part of viscerocranial mucosa,http://purl.obolibrary.org/obo/CL_0002649,false,,,,
obsolete epithelial cell of paranasal sinus part of viscerocranial mucosa,http://purl.obolibrary.org/obo/CL_0002650,false,,,,
H minus,http://purl.obolibrary.org/obo/CL_0002674,false,,,,
H plus,http://purl.obolibrary.org/obo/CL_0002675,false,,,,
neural crest derived neuroblast,http://purl.obolibrary.org/obo/CL_0002676,false,,,,
kidney cortical cell,http://purl.obolibrary.org/obo/CL_0002681,false,,,,
iridoblast,http://purl.obolibrary.org/obo/CL_0005001,false,,,,
xanthoblast,http://purl.obolibrary.org/obo/CL_0005002,false,,,,
leucoblast,http://purl.obolibrary.org/obo/CL_0005003,false,,,,
pigment erythroblast,http://purl.obolibrary.org/obo/CL_0005004,false,,,,
cyanoblast,http://purl.obolibrary.org/obo/CL_0005005,false,,,,
obsolete apical cell,http://purl.obolibrary.org/obo/CL_0005016,false,,,,
obsolete plant basal cell,http://purl.obolibrary.org/obo/CL_0005017,false,,,,
ghrelin secreting cell,http://purl.obolibrary.org/obo/CL_0005018,false,,,,
preameloblast,http://purl.obolibrary.org/obo/CL_0007000,false,,,,
skeletogenic cell,http://purl.obolibrary.org/obo/CL_0007001,false,,,,
precementoblast,http://purl.obolibrary.org/obo/CL_0007002,false,,,,
preodontoblast,http://purl.obolibrary.org/obo/CL_0007003,false,,,,
notochordal cell,http://purl.obolibrary.org/obo/CL_0007005,false,,,,
chordamesodermal cell,http://purl.obolibrary.org/obo/CL_0007006,false,,,,
notochordal sheath cell,http://purl.obolibrary.org/obo/CL_0007007,false,,,,
notochordal vacuole cell,http://purl.obolibrary.org/obo/CL_0007008,false,,,,
prechondroblast,http://purl.obolibrary.org/obo/CL_0007009,false,,,,
obsolete cell line cell,http://purl.obolibrary.org/obo/CL_0007014,false,,,,
obsolete mortal cell line cell,http://purl.obolibrary.org/obo/CL_0007015,false,,,,
adaxial cell,http://purl.obolibrary.org/obo/CL_0007016,false,,,,
Stiftchenzellen,http://purl.obolibrary.org/obo/CL_0007017,false,,,,
epidermal ciliary cell,http://purl.obolibrary.org/obo/CL_0007018,false,,,,
epidermal mucus secreting cell,http://purl.obolibrary.org/obo/CL_0007019,false,,,,
bottle cell,http://purl.obolibrary.org/obo/CL_0007020,false,,,,
alarm substance cell,http://purl.obolibrary.org/obo/CL_0007021,false,,,,
micropylar cell,http://purl.obolibrary.org/obo/CL_0007022,false,,,,
flask cell,http://purl.obolibrary.org/obo/CL_0007023,false,,,,
muscle founder cell,http://purl.obolibrary.org/obo/CL_0008006,false,,,,
quiescent skeletal muscle satellite cell,http://purl.obolibrary.org/obo/CL_0008012,false,,,,
obsolete excitatory motor neuron,http://purl.obolibrary.org/obo/CL_0008014,false,,,,
activated skeletal muscle satellite cell,http://purl.obolibrary.org/obo/CL_0008016,false,,,,
adult skeletal muscle myoblast,http://purl.obolibrary.org/obo/CL_0008017,false,,,,
somatic muscle myoblast,http://purl.obolibrary.org/obo/CL_0008018,false,,,,
mesenchymal cell,http://purl.obolibrary.org/obo/CL_0008019,false,,,,
skeletal muscle satellite myogenic cell,http://purl.obolibrary.org/obo/CL_0008020,false,,,,
obsolete cardiac fibroblast,http://purl.obolibrary.org/obo/CL_0008023,false,,,,
obsolete inhibitory neuron,http://purl.obolibrary.org/obo/CL_0008029,false,,,,
obsolete excitatory neuron,http://purl.obolibrary.org/obo/CL_0008030,false,,,,
mural cell,http://purl.obolibrary.org/obo/CL_0008034,false,,,,
inflammatory cell,http://purl.obolibrary.org/obo/CL_0009002,false,,,,
larval midgut cell,http://purl.obolibrary.org/obo/CL_0009003,false,,,,
salivary gland cell,http://purl.obolibrary.org/obo/CL_0009005,false,,,,
transit amplifying cell,http://purl.obolibrary.org/obo/CL_0009010,false,,,,
fetal hepatobiliary progenitor cell,http://purl.obolibrary.org/obo/CL_0009013,false,,,,
nephrogenic zone cell,http://purl.obolibrary.org/obo/CL_0009019,false,,,,
fibro/adipogenic progenitor cell,http://purl.obolibrary.org/obo/CL_0009099,false,,,,
progenitor cell of mammary luminal epithelium,http://purl.obolibrary.org/obo/CL_0009116,false,,,,
obsolete epithelial cell of alveolus of lung,http://purl.obolibrary.org/obo/CL_0010003,false,,,,
atrioventricular bundle cell,http://purl.obolibrary.org/obo/CL_0010005,false,,,,
His-Purkinje system cell,http://purl.obolibrary.org/obo/CL_0010007,false,,,,
collar cell,http://purl.obolibrary.org/obo/CL_0010016,false,,,,
zygote,http://purl.obolibrary.org/obo/CL_0010017,false,,,,
cardiac myoblast,http://purl.obolibrary.org/obo/CL_0010021,false,,,,
paraxial cell,http://purl.obolibrary.org/obo/CL_0011007,false,,,,
lateral mesodermal cell,http://purl.obolibrary.org/obo/CL_0011010,false,,,,
intermediate mesodermal cell,http://purl.obolibrary.org/obo/CL_0011011,false,,,,
neural progenitor cell,http://purl.obolibrary.org/obo/CL_0011020,false,,,,
CD25+ mast cell,http://purl.obolibrary.org/obo/CL_0011023,false,,,,
progenitor cell,http://purl.obolibrary.org/obo/CL_0011026,false,,,,
cnidocyte,http://purl.obolibrary.org/obo/CL_0011029,false,,,,
obsolete Muller cell,http://purl.obolibrary.org/obo/CL_0011107,false,,,,
obsolete magnocellular neurosecretory cell,http://purl.obolibrary.org/obo/CL_0011112,false,,,,
precursor cell,http://purl.obolibrary.org/obo/CL_0011115,false,,,,
splanchnic mesodermal cell,http://purl.obolibrary.org/obo/CL_0017001,false,,,,
neutrophillic cytoplasm,http://purl.obolibrary.org/obo/CL_0017500,false,,,,
obsolete lobed nucleus,http://purl.obolibrary.org/obo/CL_0017501,false,,,,
acidophilic cytoplasm,http://purl.obolibrary.org/obo/CL_0017502,false,,,,
basophilic cytoplasm,http://purl.obolibrary.org/obo/CL_0017503,false,,,,
polychromatophilic cytoplasm,http://purl.obolibrary.org/obo/CL_0017504,false,,,,
obsolete increased nucleus size,http://purl.obolibrary.org/obo/CL_0017505,false,,,,
banded nucleus,http://purl.obolibrary.org/obo/CL_0017506,false,,,,
reniform nucleus,http://purl.obolibrary.org/obo/CL_0017507,false,,,,
cartwheel heterochromatin,http://purl.obolibrary.org/obo/CL_0017508,false,,,,
alobate nucleus,http://purl.obolibrary.org/obo/CL_0017509,false,,,,
tracheobronchial serous cell,http://purl.obolibrary.org/obo/CL_0019001,false,,,,
obsolete kidney collecting duct beta-intercalated cell,http://purl.obolibrary.org/obo/CL_0700009,false,,,,
cardiac valve cell,http://purl.obolibrary.org/obo/CL_1000147,false,,,,
Malpighian tubule stellate cell,http://purl.obolibrary.org/obo/CL_1000155,false,,,,
malpighian tubule tip cell,http://purl.obolibrary.org/obo/CL_1000182,false,,,,
lung secretory cell,http://purl.obolibrary.org/obo/CL_1000272,false,,,,
obsolete goblet cell of epithelium of small intestine,http://purl.obolibrary.org/obo/CL_1000316,false,,,,
obsolete small intestine crypt goblet cell,http://purl.obolibrary.org/obo/CL_1000318,false,,,,
obsolete goblet cell of epithelium proper of small intestine,http://purl.obolibrary.org/obo/CL_1000319,false,,,,
obsolete goblet cell of epithelium proper of large intestine,http://purl.obolibrary.org/obo/CL_1000328,false,,,,
serous cell of epithelium of trachea,http://purl.obolibrary.org/obo/CL_1000330,false,,,,
serous cell of epithelium of bronchus,http://purl.obolibrary.org/obo/CL_1000331,false,,,,
serous cell of epithelium of terminal bronchiole,http://purl.obolibrary.org/obo/CL_1000332,false,,,,
serous cell of epithelium of lobular bronchiole,http://purl.obolibrary.org/obo/CL_1000333,false,,,,
obsolete myoepithelial cell of lactiferous gland,http://purl.obolibrary.org/obo/CL_1000416,false,,,,
obsolete epithelial cell of visceral layer of glomerular capsule,http://purl.obolibrary.org/obo/CL_1000451,false,,,,
kidney cell,http://purl.obolibrary.org/obo/CL_1000497,false,,,,
kidney interstitial cell,http://purl.obolibrary.org/obo/CL_1000500,false,,,,
kidney medulla cell,http://purl.obolibrary.org/obo/CL_1000504,false,,,,
kidney pelvis cell,http://purl.obolibrary.org/obo/CL_1000505,false,,,,
kidney tubule cell,http://purl.obolibrary.org/obo/CL_1000507,false,,,,
kidney papillary duct principal epithelial cell,http://purl.obolibrary.org/obo/CL_1000550,false,,,,
inner renal cortex cell,http://purl.obolibrary.org/obo/CL_1000596,false,,,,
papillary tips cell,http://purl.obolibrary.org/obo/CL_1000597,false,,,,
lower urinary tract cell,http://purl.obolibrary.org/obo/CL_1000600,false,,,,
ureteral cell,http://purl.obolibrary.org/obo/CL_1000601,false,,,,
kidney outer medulla cell,http://purl.obolibrary.org/obo/CL_1000616,false,,,,
kidney inner medulla cell,http://purl.obolibrary.org/obo/CL_1000617,false,,,,
juxtaglomerular complex cell,http://purl.obolibrary.org/obo/CL_1000618,false,,,,
kidney medulla interstitial cell,http://purl.obolibrary.org/obo/CL_1000682,false,,,,
kidney inner medulla interstitial cell,http://purl.obolibrary.org/obo/CL_1000803,false,,,,
kidney outer medulla interstitial cell,http://purl.obolibrary.org/obo/CL_1000804,false,,,,
kidney blood vessel cell,http://purl.obolibrary.org/obo/CL_1000854,false,,,,
kidney arterial blood vessel cell,http://purl.obolibrary.org/obo/CL_1000891,false,,,,
kidney venous blood vessel cell,http://purl.obolibrary.org/obo/CL_1000893,false,,,,
kidney afferent arteriole cell,http://purl.obolibrary.org/obo/CL_1001006,false,,,,
kidney efferent arteriole cell,http://purl.obolibrary.org/obo/CL_1001009,false,,,,
kidney cortex artery cell,http://purl.obolibrary.org/obo/CL_1001045,false,,,,
kidney cortex vein cell,http://purl.obolibrary.org/obo/CL_1001052,false,,,,
arcuate artery cell,http://purl.obolibrary.org/obo/CL_1001135,false,,,,
interlobular artery cell,http://purl.obolibrary.org/obo/CL_1001138,false,,,,
arcuate vein cell,http://purl.obolibrary.org/obo/CL_1001142,false,,,,
interlobular vein cell,http://purl.obolibrary.org/obo/CL_1001145,false,,,,
kidney collecting duct cell,http://purl.obolibrary.org/obo/CL_1001225,false,,,,
bladder cell,http://purl.obolibrary.org/obo/CL_1001319,false,,,,
urethra cell,http://purl.obolibrary.org/obo/CL_1001320,false,,,,
obsolete bronchioalveolar stem cells,http://purl.obolibrary.org/obo/CL_1001566,false,,,,
obsolete breast adipocyte,http://purl.obolibrary.org/obo/CL_1001583,false,,,,
obsolete microvascular endothelium blood vessel endothelial cell,http://purl.obolibrary.org/obo/CL_2000009,false,,,,
inner cell mass cell,http://purl.obolibrary.org/obo/CL_2000020,false,,,,
sebaceous gland cell,http://purl.obolibrary.org/obo/CL_2000021,false,,,,
cardiac septum cell,http://purl.obolibrary.org/obo/CL_2000022,false,,,,
obsolete cerebellum Golgi cell,http://purl.obolibrary.org/obo/CL_2000026,false,,,,
anterior lateral line neuromast mantle cell,http://purl.obolibrary.org/obo/CL_2000035,false,,,,
anterior lateral line neuromast supporting cell,http://purl.obolibrary.org/obo/CL_2000036,false,,,,
posterior lateral line neuromast mantle cell,http://purl.obolibrary.org/obo/CL_2000038,false,,,,
posterior lateral line neuromast supporting cell,http://purl.obolibrary.org/obo/CL_2000039,false,,,,
obsolete retina retinal ganglion cell,http://purl.obolibrary.org/obo/CL_2000050,false,,,,
anterior visceral endoderm cell,http://purl.obolibrary.org/obo/CL_2000075,false,,,,
obsolete melanocyte of foreskin,http://purl.obolibrary.org/obo/CL_2000082,false,,,,
obsolete L2/3 pvalb-like sst GABAergic cortical interneuron (Mus musculus),http://purl.obolibrary.org/obo/CL_4023034,false,,,,
obsolete Martinotti morphology L2/3 pvalb-like sst GABAergic cortical interneuron (Mus musculus),http://purl.obolibrary.org/obo/CL_4023067,false,,,,
obsolete caudal ganglionic eminence derived GABAergic cortical interneuron,http://purl.obolibrary.org/obo/CL_4023070,false,,,,
obsolete choroid plexus cell,http://purl.obolibrary.org/obo/CL_4023073,false,,,,
obsolete basket morphology L2/3 pvalb-like sst GABAergic cortical interneuron (Mus musculus),http://purl.obolibrary.org/obo/CL_4023078,false,,,,
obsolete L2/3 intratelencephalic projecting glutamatergic neuron of the primary motor cortex (Homo sapiens),http://purl.obolibrary.org/obo/CL_4023098,false,,,,
obsolete L5 intratelencephalic projecting glutamatergic neuron of the primary motor cortex (Homo sapiens),http://purl.obolibrary.org/obo/CL_4023099,false,,,,
obsolete L6 intratelencephalic projecting glutamatergic neuron of the primary motor cortex (Homo sapiens),http://purl.obolibrary.org/obo/CL_4023100,false,,,,
obsolete L5/6 near-projecting glutamatergic neuron of the primary motor cortex (Homo sapiens),http://purl.obolibrary.org/obo/CL_4023101,false,,,,
obsolete L5/6 near-projecting glutamatergic neuron of the primary motor cortex (Callithrix jacchus),http://purl.obolibrary.org/obo/CL_4023102,false,,,,
obsolete L2/3 intratelencephalic projecting glutamatergic neuron of the primary motor cortex (Callithrix jacchus),http://purl.obolibrary.org/obo/CL_4023103,false,,,,
obsolete L5 intratelencephalic projecting glutamatergic neuron of the primary motor cortex (Callithrix jacchus),http://purl.obolibrary.org/obo/CL_4023104,false,,,,
obsolete L6 intratelencephalic projecting glutamatergic neuron of the primary motor cortex (Callithrix jacchus),http://purl.obolibrary.org/obo/CL_4023105,false,,,,
obsolete meis2 expressing cortical GABAergic cell (Callithrix jacchus),http://purl.obolibrary.org/obo/CL_4023106,false,,,,
gamete-nursing cell,http://purl.obolibrary.org/obo/CL_4029001,false,,,,
somatic nurse-like cell,http://purl.obolibrary.org/obo/CL_4029003,false,,,,
interstitial cell,http://purl.obolibrary.org/obo/CL_4030031,false,,,,
