dataset,reported_organ,tool,modality,as,similarity
http://purl.org/ccf/1.5/3156203b-0238-447d-9aae-c4341f2da943,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma15828,0.0021512369080455966
http://purl.org/ccf/1.5/3156203b-0238-447d-9aae-c4341f2da943,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7402,0.0636378346385992
http://purl.org/ccf/1.5/3156203b-0238-447d-9aae-c4341f2da943,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7375,0.00814029153110859
http://purl.org/ccf/1.5/3156203b-0238-447d-9aae-c4341f2da943,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7359,0.013086210778941005
http://purl.org/ccf/1.5/3156203b-0238-447d-9aae-c4341f2da943,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7400,0.01700479833559896
http://purl.org/ccf/1.5/3156203b-0238-447d-9aae-c4341f2da943,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_8410026,0.03380340464092485
http://purl.org/ccf/1.5/3156203b-0238-447d-9aae-c4341f2da943,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001248,0.004567578941706845
http://purl.org/ccf/1.5/3156203b-0238-447d-9aae-c4341f2da943,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002094,0.967954714894634
http://purl.org/ccf/1.5/3156203b-0238-447d-9aae-c4341f2da943,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002194,0.0002035267074582541
http://purl.org/ccf/1.5/3156203b-0238-447d-9aae-c4341f2da943,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010397,0.00018289044240463293
http://purl.org/ccf/1.5/3156203b-0238-447d-9aae-c4341f2da943,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010748,0.00020622647361288846
http://purl.org/ccf/1.5/3156203b-0238-447d-9aae-c4341f2da943,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,0.8763777219445942
http://purl.org/ccf/1.5/3156203b-0238-447d-9aae-c4341f2da943,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010417,0.00020097327834347703
http://purl.org/ccf/1.5/3156203b-0238-447d-9aae-c4341f2da943,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0016479,0.024103032293426523
http://purl.org/ccf/1.5/3156203b-0238-447d-9aae-c4341f2da943,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004888,0.00772971281986599
http://purl.org/ccf/1.5/3156203b-0238-447d-9aae-c4341f2da943,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002097,0.06897168736636451
http://purl.org/ccf/1.5/3156203b-0238-447d-9aae-c4341f2da943,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,0.8646821797979393
http://purl.org/ccf/1.5/3156203b-0238-447d-9aae-c4341f2da943,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002084,0.9999999999999999
http://purl.org/ccf/1.5/3156203b-0238-447d-9aae-c4341f2da943,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0006082,0.14736725154927355
http://purl.org/ccf/1.5/3156203b-0238-447d-9aae-c4341f2da943,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004887,0.005117249397019663
http://purl.org/ccf/1.5/3156203b-0238-447d-9aae-c4341f2da943,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002007,0.00020176278902129326
http://purl.org/ccf/1.5/3156203b-0238-447d-9aae-c4341f2da943,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002080,0.979055054616781
http://purl.org/ccf/1.5/3156203b-0238-447d-9aae-c4341f2da943,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004536,0.00021087569882449666
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma15729,0.032293123141795096
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7374,0.041734841797804366
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma73165,0.023628522019858603
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14487,0.032293123141795096
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14928,0.000006217995900531592
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7338,0.028955001843835575
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7398,0.0303309491046884
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7360,0.014534293389692534
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7364,0.024947548728865437
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7430,0.039712662986504624
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7361,0.02446345648705141
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004888,0.019188966723066372
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7339,0.02496919148037737
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_8410027,0.0004130699546557615
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14929,0.0000056524301145959775
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7366,0.024722516872777812
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14926,0.0000035559368291808955
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7373,0.043334899550345515
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7426,0.052460186349842806
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7385,0.02123501559392528
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7267,0.0002406451624022434
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14930,0.000005991538496561561
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7386,0.031293900126381016
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7428,0.032264900735020516
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma15828,0.008638826713262295
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14966,0.0000056425338802492274
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7402,0.05855243071133536
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7375,0.01963164396667222
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7359,0.020884662959812256
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7416,0.04120443217426941
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7400,0.025284781628397843
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_8410026,0.00041306995465576146
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001248,0.010611599966217243
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002094,0.0002364465511342039
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002194,0.9999995131836347
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001052,0.02414993228643465
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001157,0.000005241228249412368
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001158,0.000003650964732874731
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010397,0.997478333636958
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002116,0.000003740094949326206
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001156,0.026775032273033975
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010748,0.9999429500524096
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,0.00041099529785512467
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0016479,0.0322931231417951
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010417,0.9999670309466883
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001153,0.000005699799852221081
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002115,0.000005184250788282597
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002097,0.008126511172257428
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002084,0.00020325085861344172
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,0.0003995870660710115
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0006082,0.06662173131671484
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004536,0.9996206908607396
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004887,0.027006951500784308
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001159,0.0000055068734649521294
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002080,0.00018271576552405266
http://purl.org/ccf/1.5/3158500f-9623-4a32-bf4d-0d54c602729c,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002007,0.9999858978249125
http://purl.org/ccf/1.5/3177d8d7-3b26-4aa3-9984-3c112d461446,Unknown,spatial,spatial,http://purl.org/sig/ont/fma/fma14929,0.9999973427748843
http://purl.org/ccf/1.5/3177d8d7-3b26-4aa3-9984-3c112d461446,Unknown,spatial,spatial,http://purl.org/sig/ont/fma/fma14966,0.9734137208930053
http://purl.org/ccf/1.5/3177d8d7-3b26-4aa3-9984-3c112d461446,Unknown,spatial,spatial,http://purl.org/sig/ont/fma/fma14928,0.987028415235817
http://purl.org/ccf/1.5/3177d8d7-3b26-4aa3-9984-3c112d461446,Unknown,spatial,spatial,http://purl.org/sig/ont/fma/fma14926,0.9226704353926785
http://purl.org/ccf/1.5/3177d8d7-3b26-4aa3-9984-3c112d461446,Unknown,spatial,spatial,http://purl.org/sig/ont/fma/fma14930,0.9999139444567428
http://purl.org/ccf/1.5/3177d8d7-3b26-4aa3-9984-3c112d461446,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001052,0.00019244403660726198
http://purl.org/ccf/1.5/3177d8d7-3b26-4aa3-9984-3c112d461446,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001156,0.00020757672182171303
http://purl.org/ccf/1.5/3177d8d7-3b26-4aa3-9984-3c112d461446,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0002115,0.9883355217491799
http://purl.org/ccf/1.5/3177d8d7-3b26-4aa3-9984-3c112d461446,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0002116,0.8703864763829993
http://purl.org/ccf/1.5/3177d8d7-3b26-4aa3-9984-3c112d461446,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001153,0.8935673828476363
http://purl.org/ccf/1.5/3177d8d7-3b26-4aa3-9984-3c112d461446,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001157,0.907105727573616
http://purl.org/ccf/1.5/3177d8d7-3b26-4aa3-9984-3c112d461446,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001158,0.9107131299151673
http://purl.org/ccf/1.5/3177d8d7-3b26-4aa3-9984-3c112d461446,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001159,0.8178327061397124
http://purl.org/ccf/1.5/32214c14-bf21-4bf6-aea9-58ab721128ab,Unknown,spatial,spatial,http://purl.org/sig/ont/fma/fma14926,0.916188075410474
http://purl.org/ccf/1.5/32214c14-bf21-4bf6-aea9-58ab721128ab,Unknown,spatial,spatial,http://purl.org/sig/ont/fma/fma14930,0.9143006226380752
http://purl.org/ccf/1.5/32214c14-bf21-4bf6-aea9-58ab721128ab,Unknown,spatial,spatial,http://purl.org/sig/ont/fma/fma14929,0.9100665255082129
http://purl.org/ccf/1.5/32214c14-bf21-4bf6-aea9-58ab721128ab,Unknown,spatial,spatial,http://purl.org/sig/ont/fma/fma14966,0.9547928780520202
http://purl.org/ccf/1.5/32214c14-bf21-4bf6-aea9-58ab721128ab,Unknown,spatial,spatial,http://purl.org/sig/ont/fma/fma14928,0.8916850255478839
http://purl.org/ccf/1.5/32214c14-bf21-4bf6-aea9-58ab721128ab,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001153,0.9745886822733076
http://purl.org/ccf/1.5/32214c14-bf21-4bf6-aea9-58ab721128ab,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001157,0.9664202770339225
http://purl.org/ccf/1.5/32214c14-bf21-4bf6-aea9-58ab721128ab,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001158,1.0000000000000002
http://purl.org/ccf/1.5/32214c14-bf21-4bf6-aea9-58ab721128ab,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0002115,0.8618843849429639
http://purl.org/ccf/1.5/32214c14-bf21-4bf6-aea9-58ab721128ab,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001052,0.00012319512010669135
http://purl.org/ccf/1.5/32214c14-bf21-4bf6-aea9-58ab721128ab,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001156,0.00013288247132524662
http://purl.org/ccf/1.5/32214c14-bf21-4bf6-aea9-58ab721128ab,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001159,0.9394994685178454
http://purl.org/ccf/1.5/32214c14-bf21-4bf6-aea9-58ab721128ab,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0002116,0.9302796722497763
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,spatial,http://purl.org/sig/ont/fma/fma14966,0.9455798032781229
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,spatial,http://purl.org/sig/ont/fma/fma14929,0.898415959862464
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,spatial,http://purl.org/sig/ont/fma/fma14928,0.8650372816840917
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,spatial,http://purl.org/sig/ont/fma/fma14930,0.9031282776848338
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,spatial,http://purl.org/sig/ont/fma/fma14926,0.8543504566460535
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001158,0.9733503485377226
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0002115,0.8519812150192037
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001052,0.00026857623735974224
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001156,0.00028969551820470297
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001153,0.9543767989948959
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001157,0.9904278260812412
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001159,0.9813170700026829
http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0002116,0.9564967790240776
http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14929,0.00045210471529436193
http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma15729,0.03350945897348968
http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7398,0.8983149856573092
http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7361,0.8886514411205105
http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma73165,0.027776044067653632
http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7374,0.9800114183513098
http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7267,0.015497652297390429
http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14926,0.0002844185200291461
http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7338,0.9801799766298025
http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7339,0.9699890441442948
http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7364,0.9217191311102139
http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14928,0.0004973410036600306
http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14966,0.0004513131735820159
http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7359,0.9999999999999999
http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7430,0.8916951865784323
http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7373,0.978664135656136
http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7386,0.9872513894020926
http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7400,0.9698146495510382
http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7416,0.9277635511164083
http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma15828,0.002458557740621196
http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7428,0.933667513821577
http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7426,0.9429649856020855
http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7402,0.7687754630348265
http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14930,0.0004792280048130755
http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7360,0.8520904155929057
http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7375,0.9020551816809532
http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7385,0.9159049001201155
http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14487,0.03350945897348968
http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7366,0.9843628697935273
http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002007,0.02122152223668805
http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010417,0.02139948334188135
http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001159,0.00044046249304441245
http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_8410027,0.08589252714849824
http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001157,0.0004192150911117842
http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001052,0.10584479552189709
http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,0.026455413189106138
http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_8410026,0.08589252714849825
