organ,as,as_label,sex,tool,modality,cell_id,cell_label,cell_count,cell_percentage,dataset_count
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000789,abT (entry) cell,0.066,0.005910800644814613,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000669,Pericyte,0.063,0.00564212788823213,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000646,Basal cell of bladder,0.045,0.004030091348737236,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000583,Alveolar macrophage,0.039,0.003492745835572271,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002399,cDC2,0.036,0.003224073078989789,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000787,Memory B cell,0.033,0.002955400322407307,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002368,Airway basal cell,0.027,0.002418054809242342,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000863,M1 macrophage,0.027,0.002418054809242342,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,Mast cell,0.021,0.001880709296077377,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000542,Cycling T/NK cell,0.015,0.001343363782912412,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4052021,GZMK CD8 T cell,0.015,0.001343363782912412,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000186,Myofibroblast,0.012,0.00107469102632993,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000359,Vascular smooth muscle cell,0.012,0.00107469102632993,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000740,Ganglion cell,0.012,0.00107469102632993,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000897,Memory CD4 T cell,0.006,5.373455131649648E-4,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000129,Microglia,0.003,2.686727565824824E-4,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000136,Adipocyte,0.003,2.686727565824824E-4,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",5.748,0.209033384246127,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002144,capillary endothelial cell,4.443000000000001,0.1615753873008946,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,4.416,0.1605934977089243,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002063,type II pneumocyte,3.681,0.133864281038621,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002062,type I pneumocyte,1.953,0.07102334715252018,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002543,vein endothelial cell,1.095,0.03982107789657429,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000646,basal cell,0.768,0.02792930394937813,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000271,lung ciliated cell,0.759,0.02760200741872136,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000235,macrophage,0.672,0.02443814095570587,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000767,basophil,0.642,0.02334715252018328,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000860,classical monocyte,0.468,0.0170194195941523,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000158,club cell,0.387,0.01407375081824132,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000669,pericyte,0.36,0.013091861226271,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000875,non-classical monocyte,0.246,0.008946105171285183,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,0.24,0.008727907484180666,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000413,endothelial cell of artery,0.237,0.008618808640628408,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0001050,"effector CD8-positive, alpha-beta T cell",0.225,0.008182413266419376,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",0.225,0.008182413266419376,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002370,respiratory goblet cell,0.222,0.008073314422867116,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,0.135,0.004909447959851625,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cell,0.108,0.003927558367881299,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002598,bronchial smooth muscle cell,0.099,0.003600261837224525,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,0.093,0.003382064150120008,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,0.063,0.002291075714597425,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_2000016,lung microvascular endothelial cell,0.063,0.002291075714597425,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0001044,"effector CD4-positive, alpha-beta T cell",0.042,0.001527383809731617,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000359,vascular associated smooth muscle cell,0.03,0.001090988435522583,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000071,blood vessel endothelial cell,0.027,9.818895919703249E-4,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000331,serous cell of epithelium of bronchus,0.018,6.5459306131355E-4,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell,0.012,4.363953742090333E-4,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002393,intermediate monocyte,0.012,4.363953742090333E-4,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4028006,adventitial cell,0.003,1.090988435522583E-4,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000784,plasmacytoid dendritic cell,0.003,1.090988435522583E-4,1
lung,http://purl.org/sig/ont/fma/fma7430,Superior lingular bronchus,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000322,pneumocyte,0.003,1.090988435522583E-4,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001603,Monocyte-derived M��,1.396,0.4447276202612298,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000583,Alveolar macrophages,0.75,0.2389295954125518,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002145,Multiciliated (non-nasal),0.216,0.06881172347881492,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000624,CD4 T cells,0.104,0.03313157056387386,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002399,DC2,0.08700000000000001,0.02771583306785601,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000625,CD8 T cells,0.08600000000000001,0.02739726027397261,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000860,Classical monocytes,0.082,0.026122969098439,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033043,Interstitial M�� perivascular,0.08,0.02548582351067219,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033077,Alveolar M�� proliferating,0.059,0.01879579483912074,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000875,Non-classical monocytes,0.041,0.0130614845492195,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002633,Basal resting,0.031,0.009875756610385474,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cells,0.026,0.008282892640968464,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000322,Transitional Club-AT2,0.025,0.007964319847085061,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002062,AT1,0.024,0.007645747053201658,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4028002,EC general capillary,0.023,0.007327174259318256,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002063,AT2,0.018,0.005734310289901244,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000158,Club (non-nasal),0.017,0.005415737496017842,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000623,NK cells,0.012,0.003822873526600829,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4028004,Alveolar fibroblasts,0.011,0.003504300732717426,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002241,Peribronchial fibroblasts,0.01,0.003185727938834024,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033008,EC venous systemic,0.01,0.003185727938834024,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033069,T cells proliferating,0.009000000000000001,0.002867155144950622,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4052030,Adventitial fibroblasts,0.005,0.001592863969417012,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009086,Lymphatic EC mature,0.004,0.00127429117553361,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033023,SMG duct,0.004,0.00127429117553361,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009089,Pericytes,0.003,9.557183816502072E-4,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,Mast cells,0.003,9.557183816502072E-4,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000192,Smooth muscle,0.002,6.371455877668048E-4,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0001058,Plasmacytoid DCs,0.001,3.185727938834024E-4,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001603,Monocyte-derived Mph,1.265,0.4028662420382168,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000583,Alveolar macrophages,0.909,0.2894904458598728,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0005012,Multiciliated (non-nasal),0.195,0.06210191082802551,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002399,DC2,0.156,0.04968152866242041,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000492,CD4 T cells,0.12,0.03821656050955416,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000913,CD8 T cells,0.055,0.01751592356687899,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033043,Interstitial Mph perivascular,0.055,0.01751592356687899,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033077,Alveolar Mph proliferating,0.052,0.01656050955414014,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0019001,pre-TB secretory,0.046,0.01464968152866243,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002633,Basal resting,0.037,0.01178343949044587,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000623,NK cells,0.03,0.00955414012738854,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002063,AT2,0.028,0.008917197452229304,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cells,0.021,0.006687898089171978,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000576,Classical monocytes,0.019,0.006050955414012742,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000875,Non-classical monocytes,0.018,0.005732484076433125,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033042,Alveolar Mph MT-positive,0.015,0.00477707006369427,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4028004,Alveolar fibroblasts,0.013,0.004140127388535034,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000414,EC venous systemic,0.013,0.004140127388535034,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002394,DC1,0.011,0.003503184713375798,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002241,Peribronchial fibroblasts,0.008,0.002547770700636944,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000158,Club (non-nasal),0.007,0.002229299363057326,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002062,AT1,0.006,0.001910828025477708,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033041,Alveolar Mph CCL3+,0.006,0.001910828025477708,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000322,AT0,0.006,0.001910828025477708,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033069,T cells proliferating,0.006,0.001910828025477708,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4028006,Adventitial fibroblasts,0.005,0.00159235668789809,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,Plasma cells,0.005,0.00159235668789809,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002144,EC general capillary,0.005,0.00159235668789809,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002138,Lymphatic EC differentiating,0.004,0.001273885350318472,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000192,Smooth muscle,0.004,0.001273885350318472,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002480,Goblet (nasal),0.004,0.001273885350318472,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,Mast cells,0.003,9.55414012738854E-4,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0001056,Migratory DCs,0.003,9.55414012738854E-4,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000413,EC arterial,0.002,6.369426751592361E-4,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033044,Deuterosomal,0.002,6.369426751592361E-4,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000784,Plasmacytoid DCs,0.002,6.369426751592361E-4,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000669,Pericytes,0.001,3.18471337579618E-4,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000186,Myofibroblasts,0.001,3.18471337579618E-4,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033080,AT2 proliferating,0.001,3.18471337579618E-4,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000037,Hematopoietic stem cells,0.001,3.18471337579618E-4,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0010003,AT0,0.6980000000000001,0.2340710932260229,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000583,Alveolar macrophages,0.479,0.1606304493628438,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033041,Alveolar Mph CCL3+,0.41,0.1374916163648559,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000861,Monocyte-derived Mph,0.175,0.0586854460093897,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033042,Alveolar Mph MT-positive,0.145,0.04862508383635146,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001603,Interstitial Mph perivascular,0.092,0.03085177733065058,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002063,AT2,0.065,0.02179745137491617,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002399,DC2,0.06,0.02012072434607647,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000158,Club (non-nasal),0.052,0.01743796109993294,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000860,Classical monocytes,0.051,0.017102615694165,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000875,Non-classical monocytes,0.048,0.01609657947686117,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000990,DC1,0.046,0.01542588866532529,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002062,AT1,0.044,0.01475519785378941,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cells,0.041,0.01374916163648559,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002138,Lymphatic EC mature,0.04,0.01341381623071764,1
lung,http://purl.org/sig/ont/fma/fma7505,Left medial basal segmental bronchus,Male,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0019019,SM activated stress response,0.038,0.01274312541918176,1
