dataset,tool,cell_id,cell_label,count,percentage_of_total
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,azimuth,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,153,0.0255
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,azimuth,http://purl.obolibrary.org/obo/CL_4028003,alveolar capillary type 2 endothelial cell,136,0.02266666666666667
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,azimuth,http://purl.obolibrary.org/obo/CL_0000860,classical monocyte,120,0.02
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,azimuth,http://purl.obolibrary.org/obo/CL_1001603,lung macrophage,114,0.019
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,azimuth,http://purl.obolibrary.org/obo/CL_1001568,pulmonary artery endothelial cell,100,0.01666666666666667
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,azimuth,http://purl.obolibrary.org/obo/CL_0000875,non-classical monocyte,96,0.016
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,azimuth,http://purl.obolibrary.org/obo/CL_4052030,Adventitial fibroblasts,76,0.01266666666666667
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,azimuth,http://purl.obolibrary.org/obo/CL_0009086,endothelial cell of respiratory system lymphatic vessel,43,0.007166666666666667
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,azimuth,http://purl.obolibrary.org/obo/CL_0000236,B cell,27,0.0045
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,azimuth,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",27,0.0045
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,azimuth,http://purl.obolibrary.org/obo/CL_0000186,myofibroblast cell,25,0.004166666666666667
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,azimuth,http://purl.obolibrary.org/obo/CL_0019003,tracheobronchial goblet cell,20,0.003333333333333334
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,azimuth,http://purl.obolibrary.org/obo/CL_0002399,CD1c-positive myeloid dendritic cell,18,0.003
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,azimuth,http://purl.obolibrary.org/obo/CL_0002633,respiratory basal cell,18,0.003
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,azimuth,http://purl.obolibrary.org/obo/CL_0000158,club cell,15,0.0025
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,azimuth,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,14,0.002333333333333334
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,azimuth,http://purl.obolibrary.org/obo/CL_0000097,mast cell,11,0.001833333333333333
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,azimuth,http://purl.obolibrary.org/obo/CL_0002480,Goblet (nasal),9,0.0015
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,azimuth,http://purl.obolibrary.org/obo/CL_0000322,pulmonary alveolar epithelial cell,6,0.001
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,azimuth,http://purl.obolibrary.org/obo/CL_0017000,pulmonary ionocyte,1,1.666666666666667E-4
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,azimuth,http://purl.obolibrary.org/obo/CL_4033005,serous secreting cell of bronchus submucosal gland,1,1.666666666666667E-4
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,azimuth,http://purl.obolibrary.org/obo/CL_4033023,airway submucosal gland collecting duct epithelial cell,1,1.666666666666667E-4
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_0000875,non-classical monocyte,846,0.141
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_0002144,capillary endothelial cell,712,0.1186666666666667
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_0005012,multiciliated epithelial cell,562,0.09366666666666666
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_0002633,respiratory basal cell,554,0.09233333333333334
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_0000492,CD4-positive helper T cell,510,0.085
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_0002063,pulmonary alveolar type 2 cell,305,0.05083333333333333
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_4028003,alveolar capillary type 2 endothelial cell,277,0.04616666666666667
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_1001603,lung macrophage,271,0.04516666666666667
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_4028004,alveolar type 1 fibroblast cell,253,0.04216666666666666
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_1000312,bronchial goblet cell,192,0.032
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_1000414,endothelial cell of venule,192,0.032
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_1000413,endothelial cell of artery,176,0.02933333333333333
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_0000158,club cell,169,0.02816666666666667
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_0002062,pulmonary alveolar type 1 cell,146,0.02433333333333333
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_0000669,pericyte,109,0.01816666666666667
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,100,0.01666666666666667
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,96,0.016
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_0019001,tracheobronchial serous cell,80,0.01333333333333333
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_0000913,"effector memory CD8-positive, alpha-beta T cell",71,0.01183333333333333
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_0002399,CD1c-positive myeloid dendritic cell,69,0.0115
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_0000623,natural killer cell,46,0.007666666666666666
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,44,0.007333333333333333
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_4028006,alveolar adventitial fibroblast,43,0.007166666666666667
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_0000186,myofibroblast cell,28,0.004666666666666667
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_0002241,pulmonary interstitial fibroblast,26,0.004333333333333333
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_0002480,Goblet (nasal),21,0.0035
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_0000097,mast cell,20,0.003333333333333334
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_4033043,lung interstitial macrophage,14,0.002333333333333334
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_0000236,B cell,13,0.002166666666666667
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_0000583,alveolar macrophage,13,0.002166666666666667
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_0019003,tracheobronchial goblet cell,11,0.001833333333333333
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_0000313,serous secreting cell,5,8.333333333333334E-4
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_4033005,serous secreting cell of bronchus submucosal gland,5,8.333333333333334E-4
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_4033080,AT2 proliferating,5,8.333333333333334E-4
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_0000576,monocyte,4,6.666666666666666E-4
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_4033077,cycling alveolar macrophage,4,6.666666666666666E-4
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_0000322,pulmonary alveolar epithelial cell,2,3.333333333333333E-4
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_0000037,hematopoietic stem cell,1,1.666666666666667E-4
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_0000165,neuroendocrine cell,1,1.666666666666667E-4
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_0001056,"dendritic cell, human",1,1.666666666666667E-4
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_0002394,CD141-positive myeloid dendritic cell,1,1.666666666666667E-4
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_1000491,mesothelial cell of pleura,1,1.666666666666667E-4
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,celltypist,http://purl.obolibrary.org/obo/CL_4033042,metallothionein-positive alveolar macrophage,1,1.666666666666667E-4
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,712,0.2515901060070672
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002144,capillary endothelial cell,578,0.2042402826855124
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002543,vein endothelial cell,198,0.06996466431095406
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002063,pulmonary alveolar type 2 cell,128,0.04522968197879858
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000863,M1 macrophage,127,0.04487632508833922
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000232,erythrocyte,124,0.04381625441696113
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_4028003,alveolar capillary type 2 endothelial cell,120,0.04240282685512368
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,88,0.03109540636042403
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_1000413,endothelial cell of artery,75,0.0265017667844523
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0019031,intestine goblet cell,71,0.02508833922261484
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",69,0.02438162544169611
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_1000271,lung multiciliated epithelial cell,60,0.02120141342756184
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000235,macrophage,59,0.02084805653710247
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002062,pulmonary alveolar type 1 cell,52,0.01837455830388693
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000765,Late hemoglobin+ erythroblast,44,0.01554770318021201
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000669,pericyte,42,0.01484098939929329
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000909,"CD8-positive, alpha-beta memory T cell",31,0.01095406360424028
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,30,0.01060070671378092
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000646,basal cell,29,0.01024734982332155
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000789,alpha-beta T cell,27,0.009540636042402828
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002399,CD1c-positive myeloid dendritic cell,26,0.009187279151943463
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000788,naive B cell,23,0.00812720848056537
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000158,club cell,22,0.007773851590106007
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000359,vascular associated smooth muscle cell,18,0.006360424028268552
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,18,0.006360424028268552
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",11,0.003886925795053004
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000939,CD16 NK cell,10,0.00353356890459364
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000583,alveolar macrophage,8,0.002826855123674912
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002368,respiratory tract epithelial cell,7,0.002473498233215548
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000897,"CD4-positive, alpha-beta memory T cell",4,0.001413427561837456
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002394,CD141-positive myeloid dendritic cell,3,0.001060070671378092
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000787,memory B cell,3,0.001060070671378092
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000542,lymphocyte,2,7.067137809187279E-4
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000186,myofibroblast cell,2,7.067137809187279E-4
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000576,monocyte,2,7.067137809187279E-4
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000097,mast cell,1,3.533568904593639E-4
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000813,memory T cell,1,3.533568904593639E-4
